b_lam,b_xw,sc_s_key,sc_lam_key,C,power,r_squared
0.8695,0.060000000000000005,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.060000000000000005,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.060000000000000005,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.060000000000000005,x,no,2.1424813038388884,0.07751833658457281,0.9246036187601794
0.8695,0.060000000000000005,x,D,2.442288482879015,0.04648392708265211,0.8713655369186977
0.8695,0.060000000000000005,x,mixed,1.9386629638054076,0.9944032176903734,0.9999968683675656
0.8695,0.060000000000000005,x,beta,2.2286202227731997,1.4011675479588086,0.9997191669653571
0.8695,0.060000000000000005,w,no,0.4949377805918643,0.8511742961341381,0.9972215043095374
0.8695,0.060000000000000005,w,D,0.40781973516358494,0.9881878057225333,0.9999887072509775
0.8695,0.060000000000000005,w,mixed,0.4421137387394085,1.771510777417429,0.9997703584413989
0.8695,0.060000000000000005,w,beta,0.9220203810402435,1.86237147453245,0.9977825697853275
0.8695,0.060000000000000005,xw,no,0.4220607158881493,0.9350744108662207,0.999836013818719
0.8695,0.060000000000000005,xw,D,0.39872179314791756,1.0,1.0
0.8695,0.060000000000000005,xw,mixed,0.43367675022267843,1.7815266948347055,0.9997127364965593
0.8695,0.060000000000000005,xw,beta,0.9113656423640802,1.8683877722720432,0.997663135947901
0.8695,0.085,,no,2.4885976858218966,0.0,0.0
0.8695,0.085,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.085,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.085,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.085,x,no,2.07199621862695,0.1292139792999369,0.9258010832041844
0.8695,0.085,x,D,2.455893211412185,0.04529493006315975,0.8669754693431754
0.8695,0.085,x,mixed,1.9473382753597777,0.9933419494810469,0.9999961129382852
0.8695,0.085,x,beta,2.2360965606520873,1.400050916235136,0.9997239842405606
0.8695,0.085,w,no,0.7382933267104439,0.7736016858273292,0.9974337749524205
0.8695,0.085,w,D,0.5789526611476395,0.983420954162256,0.9999686038658453
0.8695,0.085,w,mixed,0.6602612390411982,1.685498788931949,0.9996556372251273
0.8695,0.085,w,beta,1.2476369016885172,1.7668458808374268,0.9980494813290114
0.8695,0.085,xw,no,0.6029834507005212,0.9119847490438283,0.9998230570753915
0.8695,0.085,xw,D,0.5631056855852049,1.0,1.0
0.8695,0.085,xw,mixed,0.6498979073316398,1.6949614488509808,0.9995736338122512
0.8695,0.085,xw,beta,1.2364283718482847,1.7721516755875686,0.9979237078873798
0.8695,0.11,,no,2.4885976858218966,0.0,0.0
0.8695,0.11,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.11,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.11,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.11,x,no,1.994900269710487,0.187404790057993,0.9306225246608613
0.8695,0.11,x,D,2.4711105761691714,0.04420132448663881,0.8624212502355642
0.8695,0.11,x,mixed,1.9571440271886822,0.9922952930337682,0.9999952905095889
0.8695,0.11,x,beta,2.2447201219381134,1.3988245999731463,0.9997289030887454
0.8695,0.11,w,no,0.9653560677826897,0.7230622001000397,0.9972666228463906
0.8695,0.11,w,D,0.7443034197080577,0.9821349440538308,0.9999616206706057
0.8695,0.11,w,mixed,0.8726384730778445,1.6207666353996684,0.9996075337939409
0.8695,0.11,w,beta,1.5212889878199454,1.7053091453592186,0.9982976590269611
0.8695,0.11,xw,no,0.7791965691068353,0.8967699247605992,0.9998554199800777
0.8695,0.11,xw,D,0.7258172430301929,1.0,1.0
0.8695,0.11,xw,mixed,0.862928154191098,1.6292775678914673,0.9995106201516993
0.8695,0.11,xw,beta,1.512362988463102,1.7097717260447343,0.9981740507287857
0.8695,0.135,,no,2.4885976858218966,0.0,0.0
0.8695,0.135,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.135,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.135,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.135,x,no,1.9180364222838193,0.2487396017733024,0.9373597370674174
0.8695,0.135,x,D,2.488550501774971,0.04299131645713794,0.8537868321698028
0.8695,0.135,x,mixed,1.9680725182565322,0.9912657469823474,0.9999944075644881
0.8695,0.135,x,beta,2.2544816922516824,1.3974918374570988,0.9997339104398245
0.8695,0.135,w,no,1.1764006475048505,0.6872720443957495,0.9975069909223346
0.8695,0.135,w,D,0.9050278318822729,0.9812322095835436,0.9999603988966296
0.8695,0.135,w,mixed,1.073060116153639,1.5712307534939949,0.999602091231582
0.8695,0.135,w,beta,1.7567683992565928,1.6613913818843768,0.998503110580269
0.8695,0.135,xw,no,0.9503097099012299,0.8863550618799041,0.999888942455331
0.8695,0.135,xw,D,0.8865431944238801,1.0,1.0
0.8695,0.135,xw,mixed,1.0669033895379412,1.5785630485072886,0.9994979695948923
0.8695,0.135,xw,beta,1.7528407481655288,1.6648927182010365,0.9983857835711971
0.8695,0.16000000000000003,,no,2.4885976858218966,0.0,0.0
0.8695,0.16000000000000003,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.16000000000000003,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.16000000000000003,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.16000000000000003,x,no,1.8467003554387138,0.310315440587399,0.9448703400922317
0.8695,0.16000000000000003,x,D,2.5137318390662777,0.03969219625943459,0.7997013181648505
0.8695,0.16000000000000003,x,mixed,1.9801151530350576,0.9902556976850772,0.9999934711095342
0.8695,0.16000000000000003,x,beta,2.2653708154771444,1.3960561256425996,0.9997389934923891
0.8695,0.16000000000000003,w,no,1.3701481067356223,0.6619703345737072,0.9979716644461707
0.8695,0.16000000000000003,w,D,1.0607392946564564,0.9804460113883522,0.9999595429215433
0.8695,0.16000000000000003,w,mixed,1.2600131888959754,1.532297459605571,0.9996183126919058
0.8695,0.16000000000000003,w,beta,1.9634701788200648,1.6279617738525132,0.9986698923882069
0.8695,0.16000000000000003,xw,no,1.1170333883374977,0.8787151473530685,0.9999122393449015
0.8695,0.16000000000000003,xw,D,1.0450709031135799,1.0,1.0
0.8695,0.16000000000000003,xw,mixed,1.2603833649745786,1.5383099332940156,0.9995124446162182
0.8695,0.16000000000000003,xw,beta,1.9671556241557502,1.6303977714246516,0.9985607706031032
0.8695,0.18500000000000003,,no,2.4885976858218966,0.0,0.0
0.8695,0.18500000000000003,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.18500000000000003,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.18500000000000003,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.18500000000000003,x,no,1.78438496496439,0.36987780949401333,0.9523938570702424
0.8695,0.18500000000000003,x,D,2.551153434929266,0.03258194056912998,0.63225389845831
0.8695,0.18500000000000003,x,mixed,1.9932624502451335,0.9892674048853975,0.9999924885735599
0.8695,0.18500000000000003,x,beta,2.277375837334958,1.3945211939917777,0.999744139769417
0.8695,0.18500000000000003,w,no,1.547060200338995,0.6442963898060556,0.9984900813375871
0.8695,0.18500000000000003,w,D,1.2110398244976006,0.9797628395034296,0.999958990887456
0.8695,0.18500000000000003,w,mixed,1.4338984413567963,1.5008977207600933,0.9996438335435969
0.8695,0.18500000000000003,w,beta,2.147858548941371,1.601359282520665,0.9988058542875127
0.8695,0.18500000000000003,xw,no,1.2800562358447014,0.8727779638188297,0.9999270365868758
0.8695,0.18500000000000003,xw,D,1.2012814300020278,1.0,1.0
0.8695,0.18500000000000003,xw,mixed,1.4437295023232053,1.5054991359283647,0.9995397655224822
0.8695,0.18500000000000003,xw,beta,2.1616825647059588,1.6026389886956791,0.9987057340323648
0.8695,0.21000000000000002,,no,2.4885976858218966,0.0,0.0
0.8695,0.21000000000000002,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.21000000000000002,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.21000000000000002,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.21000000000000002,x,no,1.7329293166298174,0.4258740221772952,0.9594601003875713
0.8695,0.21000000000000002,x,D,2.597867114326773,0.022493989229096636,0.3523959490596148
0.8695,0.21000000000000002,x,mixed,2.0075040536706044,0.988302988878064,0.999991467701832
0.8695,0.21000000000000002,x,beta,2.290483949706929,1.3928909781631151,0.999749337166612
0.8695,0.21000000000000002,w,no,1.7084739537012306,0.6322405664400869,0.9989629408282445
0.8695,0.21000000000000002,w,D,1.3557522138855624,0.9791682741849791,0.9999586794127617
0.8695,0.21000000000000002,w,mixed,1.595802308243669,1.474994272105118,0.999672197850301
0.8695,0.21000000000000002,w,beta,2.3145146262399505,1.579488842494127,0.9989179410562637
0.8695,0.21000000000000002,xw,no,1.4398083363111522,0.868013316561051,0.9999371347515685
0.8695,0.21000000000000002,xw,D,1.355135885152587,1.0,1.0
0.8695,0.21000000000000002,xw,mixed,1.6179424230945527,1.4781248024503457,0.9995720797792051
0.8695,0.21000000000000002,xw,beta,2.3409230678735433,1.579532585441323,0.9988270296531351
0.8695,0.23500000000000001,,no,2.4885976858218966,0.0,0.0
0.8695,0.23500000000000001,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.23500000000000001,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.23500000000000001,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.23500000000000001,x,no,1.692883785829194,0.4773934716147837,0.9658175453846274
0.8695,0.23500000000000001,x,D,2.6492254364304233,0.010892560134945476,0.0882940775500578
0.8695,0.23500000000000001,x,mixed,2.0228287450042988,0.9873644193674678,0.9999904164479335
0.8695,0.23500000000000001,x,beta,2.3046812426095626,1.3911695922515548,0.9997545739935536
0.8695,0.23500000000000001,w,no,1.8560087982003475,0.6243795199085004,0.9993434972317402
0.8695,0.23500000000000001,w,D,1.4948720158780384,0.978648458782408,0.9999585506055287
0.8695,0.23500000000000001,w,mixed,1.7469816844852548,1.453207073769344,0.9997002619889632
0.8695,0.23500000000000001,w,beta,2.466783456264378,1.5610550417804185,0.9990115471978473
0.8695,0.23500000000000001,xw,no,1.5965069127240052,0.8641568370763918,0.9999453937729081
0.8695,0.23500000000000001,xw,D,1.5066586791411432,1.0,1.0
0.8695,0.23500000000000001,xw,mixed,1.7841738048070144,1.4548284030889103,0.999605295018681
0.8695,0.23500000000000001,xw,beta,2.508141042641385,1.5597945154344428,0.9989297417671624
0.8695,0.26,,no,2.4885976858218966,0.0,0.0
0.8695,0.26,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.26,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.26,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.26,x,no,1.66392946639823,0.5240424316876929,0.9713685691786489
0.8695,0.26,x,D,2.7021020222006706,-0.0012538152918575233,0.0010882775977244519
0.8695,0.26,x,mixed,2.0392244623913283,0.9864535051438692,0.9999893428656736
0.8695,0.26,x,beta,2.319952755012819,1.3893613018716724,0.9997598390079736
0.8695,0.26,w,no,1.9912943288818472,0.6196881308578047,0.9996180711257615
0.8695,0.26,w,D,1.6285206866874313,0.9781909341994013,0.9999585554425252
0.8695,0.26,w,mixed,1.888656458588664,1.4345767369734246,0.9997266181668877
0.8695,0.26,w,beta,2.607173792833872,1.5452088813381069,0.9990907229929493
0.8695,0.26,xw,no,1.7502467214759818,0.8610645004518899,0.9999533562669177
0.8695,0.26,xw,D,1.6559205496029694,1.0,1.0
0.8695,0.26,xw,mixed,1.9435309584838318,1.4346662100289025,0.9996373834063328
0.8695,0.26,xw,beta,2.6657681286761696,1.54258542978121,0.9990177572830684
0.8695,0.28500000000000003,,no,2.4885976858218966,0.0,0.0
0.8695,0.28500000000000003,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.28500000000000003,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.28500000000000003,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.28500000000000003,x,no,1.6452423431928471,0.5658008429301622,0.976114244996868
0.8695,0.28500000000000003,x,D,2.7530074336660815,-0.01287602347077466,0.09605267757762259
0.8695,0.28500000000000003,x,mixed,2.0566783075254063,0.9855718894662455,0.9999882550032292
0.8695,0.28500000000000003,x,beta,2.3362825357389214,1.3874704957031145,0.9997651214435332
0.8695,0.28500000000000003,w,no,2.115851916793662,0.6174148089938685,0.9997914868784162
0.8695,0.28500000000000003,w,D,1.7569050198496876,0.977784984384895,0.9999586545878084
0.8695,0.28500000000000003,w,mixed,2.021934405681069,1.418418894664593,0.9997507377742316
0.8695,0.28500000000000003,w,beta,2.737611466960749,1.5313680449572717,0.9991584948915596
0.8695,0.28500000000000003,xw,no,1.9010697456648218,0.8586437005543224,0.9999615185207865
0.8695,0.28500000000000003,xw,D,1.8030232290773183,1.0,1.0
0.8695,0.28500000000000003,xw,mixed,2.0970064919782323,1.4169659234204617,0.999667421620835
0.8695,0.28500000000000003,xw,beta,2.8156509116832975,1.5273322387540031,0.9990940178939931
0.8695,0.31000000000000005,,no,2.4885976858218966,0.0,0.0
0.8695,0.31000000000000005,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.31000000000000005,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.31000000000000005,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.31000000000000005,x,no,1.6357624882930888,0.6028914304449099,0.9801118663693753
0.8695,0.31000000000000005,x,D,2.7565672683675353,-0.009550365427222252,0.03486874366495041
0.8695,0.31000000000000005,x,mixed,2.075176581097174,0.984721040093124,0.9999871608015757
0.8695,0.31000000000000005,x,beta,2.3536537026599045,1.3855016584792863,0.9997704110315662
0.8695,0.31000000000000005,w,no,2.2310505343965708,0.616999276653996,0.9998774959319595
0.8695,0.31000000000000005,w,D,1.8802846819701133,0.9774216838880547,0.9999588177337188
0.8695,0.31000000000000005,w,mixed,2.147792154527889,1.4042336266106499,0.9997725233554045
0.8695,0.31000000000000005,w,beta,2.859604885412438,1.5191182579025047,0.9992171382732196
0.8695,0.31000000000000005,xw,no,2.0490070859252185,0.856822920183301,0.9999697091820909
0.8695,0.31000000000000005,xw,D,1.9480866913400952,0.9999999999999999,1.0
0.8695,0.31000000000000005,xw,mixed,2.245461361732641,1.4012372956592831,0.9996950669986716
0.8695,0.31000000000000005,xw,beta,2.9592167068894546,1.5136292995581784,0.9991607570191215
0.8695,0.335,,no,2.4885976858218966,0.0,0.0
0.8695,0.335,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.335,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.335,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.335,x,no,1.634370033861158,0.6356753521800261,0.983445365349797
0.8695,0.335,x,D,2.708444827189446,0.01049891250312741,0.015580308622004546
0.8695,0.335,x,mixed,2.0947047968395487,0.9839022479179579,0.9999860679990592
0.8695,0.335,x,beta,2.3720485098768007,1.3834593433493552,0.9997756980172803
0.8695,0.335,w,no,2.3380979625673746,0.6180176704861936,0.999892980460908
0.8695,0.335,w,D,1.9989478515648955,0.9770937433363555,0.9999590222745329
0.8695,0.335,w,mixed,2.267079343027619,1.391647822075592,0.9997920780689875
0.8695,0.335,w,beta,2.974356321408456,1.5081558001199802,0.9992683818685159
0.8695,0.335,xw,no,2.19410004318457,0.8555394621296664,0.9999774242855678
0.8695,0.335,xw,D,2.091239226378923,1.0,1.0
0.8695,0.335,xw,mixed,2.3896299032278994,1.3871151926697194,0.9997202750771057
0.8695,0.335,xw,beta,3.0975839267652074,1.5011810997193251,0.9992196851382588
0.8695,0.36000000000000004,,no,2.4885976858218966,0.0,0.0
0.8695,0.36000000000000004,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.36000000000000004,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.36000000000000004,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.36000000000000004,x,no,1.639987614607248,0.6645769903631789,0.9862065553417425
0.8695,0.36000000000000004,x,D,2.6259756837475803,0.04243587651887192,0.10559828755203093
0.8695,0.36000000000000004,x,mixed,2.115247710608584,0.9831166240022136,0.9999849840437126
0.8695,0.36000000000000004,x,beta,2.3914484075536895,1.3813481473048348,0.9997809731709376
0.8695,0.36000000000000004,w,no,2.4380482236702457,0.62014519984666,0.9998547195022364
0.8695,0.36000000000000004,w,D,2.1131937043973417,0.9767953030886656,0.9999592518156867
0.8695,0.36000000000000004,w,mixed,2.380531183227621,1.3803776292977834,0.9998095885079387
0.8695,0.36000000000000004,w,beta,3.0828387620837074,1.4982523269646757,0.9993135549821069
0.8695,0.36000000000000004,xw,no,2.3364082877272594,0.8547351252473866,0.9999840736699438
0.8695,0.36000000000000004,xw,D,2.2326101697291656,0.9999999999999999,1.0
0.8695,0.36000000000000004,xw,mixed,2.5301328031889034,1.3743224671330385,0.9997431479820996
0.8695,0.36000000000000004,xw,beta,3.231642861021318,1.4897664328551086,0.9992721267006098
0.8695,0.385,,no,2.4885976858218966,0.0,0.0
0.8695,0.385,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.385,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.385,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.385,x,no,1.6516325550965365,0.6900340535463229,0.9884843622134591
0.8695,0.385,x,D,2.5224638806043838,0.08263963152656595,0.20560315474093271
0.8695,0.385,x,mixed,2.1367893488757264,0.9823650993136535,0.9999839160146399
0.8695,0.385,x,beta,2.4118341146463735,1.37917268514306,0.9997862277945275
0.8695,0.385,w,no,2.5318157157747385,0.6231302448477798,0.9997777779784848
0.8695,0.385,w,D,2.2233204480228133,0.9765216976285253,0.9999594947821344
0.8695,0.385,w,mixed,2.4887832493755755,1.3702033645168283,0.9998252662505825
0.8695,0.385,w,beta,3.1858502700306506,1.4892324460556323,0.9993536924369483
0.8695,0.385,xw,no,2.47601097509274,0.8543550907515017,0.9999891354265298
0.8695,0.385,xw,D,2.372324900346214,0.9999999999999999,1.0
0.8695,0.385,xw,mixed,2.6674922389559117,1.3626451173864922,0.9997638534672951
0.8695,0.385,xw,beta,3.3621027939934374,1.4792173204841228,0.9993191194184738
0.8695,0.41000000000000003,,no,2.4885976858218966,0.0,0.0
0.8695,0.41000000000000003,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.41000000000000003,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.41000000000000003,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.41000000000000003,x,no,1.668434707754468,0.7124682359463944,0.990359408916958
0.8695,0.41000000000000003,x,D,2.407378646231456,0.1285569190897942,0.2978097492456353
0.8695,0.41000000000000003,x,mixed,2.159313041536298,0.9816484257520528,0.9999828705534983
0.8695,0.41000000000000003,x,beta,2.433185692304233,1.3769375648973678,0.9997914537244512
0.8695,0.41000000000000003,w,no,2.6201913600581532,0.6267760432082261,0.9996748661395288
0.8695,0.41000000000000003,w,D,2.3296175206897374,0.9762692351967743,0.9999597432351917
0.8695,0.41000000000000003,w,mixed,2.592385704382128,1.3609523832760948,0.9998393197693052
0.8695,0.41000000000000003,w,beta,3.2840530801400063,1.4809589572915152,0.9993896095301578
0.8695,0.41000000000000003,xw,no,2.613004355744056,0.8543479531850491,0.9999922340854006
0.8695,0.41000000000000003,xw,D,2.5105016541341953,0.9999999999999999,1.0
0.8695,0.41000000000000003,xw,mixed,2.802146607475739,1.3519152886223227,0.999782582178169
0.8695,0.41000000000000003,xw,beta,3.489539491299384,1.469402869922942,0.9993614860819368
0.8695,0.43500000000000005,,no,2.4885976858218966,0.0,0.0
0.8695,0.43500000000000005,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.43500000000000005,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.43500000000000005,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.43500000000000005,x,no,1.6896424760385027,0.7322674601715159,0.9919019082276217
0.8695,0.43500000000000005,x,D,2.288021827775299,0.1780917639885866,0.38026283775134373
0.8695,0.43500000000000005,x,mixed,2.1828014571633267,0.9809671788508003,0.9999818538067883
0.8695,0.43500000000000005,x,beta,2.455482604589139,1.3746473677771256,0.9997966433306914
0.8695,0.43500000000000005,w,no,2.703858502824277,0.6309275130862395,0.999556243229935
0.8695,0.43500000000000005,w,D,2.4323608213479546,0.9760350042333102,0.9999599919210163
0.8695,0.43500000000000005,w,mixed,2.6918160416661365,1.3524871300558434,0.9998519419562802
0.8695,0.43500000000000005,w,beta,3.378002637495617,1.4733227840956336,0.9994219559750808
0.8695,0.43500000000000005,xw,no,2.7474980478044677,0.8546660084719979,0.999993164394192
0.8695,0.43500000000000005,xw,D,2.647249717346949,0.9999999999999999,1.0
0.8695,0.43500000000000005,xw,mixed,2.934462975686836,1.341999563344125,0.9997995256511043
0.8695,0.43500000000000005,xw,beta,3.6144203054248805,1.460219988213528,0.999399886722779
0.8695,0.46,,no,2.4885976858218966,0.0,0.0
0.8695,0.46,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.46,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.46,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.46,x,no,1.714610692698537,0.7497803579517246,0.9931714407315541
0.8695,0.46,x,D,2.1698943145577827,0.22952317921905988,0.45373194289913354
0.8695,0.46,x,mixed,2.2072366405857937,0.9803217620468406,0.9999808713793668
0.8695,0.46,x,beta,2.4787037988072957,1.3723066253521172,0.9998017895129256
0.8695,0.46,w,no,2.783407573417788,0.6354616167738744,0.999429899831444
0.8695,0.46,w,D,2.5318100698577957,0.9758167111768696,0.9999602375324198
0.8695,0.46,w,mixed,2.787490186555622,1.3446966204459398,0.9998633055823616
0.8695,0.46,w,beta,3.4681692968697413,1.4662359678077606,0.9994512551131829
0.8695,0.46,xw,no,2.8796110618582587,0.8552654878764527,0.9999918813139294
0.8695,0.46,xw,D,2.7826686218003487,0.9999999999999999,1.0
0.8695,0.46,xw,mixed,3.064749214825428,1.3327903893671198,0.9998148655589303
0.8695,0.46,xw,beta,3.737127235923443,1.4515862327972302,0.999434856793921
0.8695,0.48500000000000004,,no,2.4885976858218966,0.0,0.0
0.8695,0.48500000000000004,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.48500000000000004,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.48500000000000004,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.48500000000000004,x,no,1.742792192584284,0.7653136134679153,0.9942177029719388
0.8695,0.48500000000000004,x,D,2.057381362416694,0.2812798918128362,0.5192082116120058
0.8695,0.48500000000000004,x,mixed,2.23260005352967,0.9797124121432809,0.9999799282992988
0.8695,0.48500000000000004,x,beta,2.5028277720898737,1.3699198015185958,0.9998068856939936
0.8695,0.48500000000000004,w,no,2.859349131741884,0.6402802099141165,0.999301860811158
0.8695,0.48500000000000004,w,D,2.6282076228574955,0.9756125481050969,0.9999604781500904
0.8695,0.48500000000000004,w,mixed,2.8797713769753415,1.3374903797601372,0.9998735626743531
0.8695,0.48500000000000004,w,beta,3.5549541029161102,1.4596267882447258,0.9994779327358596
0.8695,0.48500000000000004,xw,no,3.0094681488005923,0.8561066456604668,0.9999884724313685
0.8695,0.48500000000000004,xw,D,2.916848034868143,0.9999999999999999,1.0
0.8695,0.48500000000000004,xw,mixed,3.193263226843433,1.3242000907183191,0.9998287690216888
0.8695,0.48500000000000004,xw,beta,3.8579754285861685,1.443434618857467,0.9994668353688287
0.8695,0.51,,no,2.4885976858218966,0.0,0.0
0.8695,0.51,,D,2.5616094146364157,0.020288424090252645,0.8824724070397316
0.8695,0.51,,mixed,1.9951110664158898,0.9792196024455897,0.9999221504165753
0.8695,0.51,,beta,2.264440283919577,1.3928232582352165,0.9998112535367858
0.8695,0.51,x,no,1.7737232350022245,0.7791342870342065,0.9950816744211571
0.8695,0.51,x,D,1.952133009843793,0.3326193180712256,0.5775928051128448
0.8695,0.51,x,mixed,2.2588726180206415,0.9791392058817647,0.9999790289938906
0.8695,0.51,x,beta,2.527832644595947,1.3674912746216812,0.9998119258110946
0.8695,0.51,w,no,2.932125241224926,0.6453046671485722,0.9991765196937534
0.8695,0.51,w,D,2.721778254660808,0.975421086546756,0.9999607128269931
0.8695,0.51,w,mixed,2.9689785752674207,1.3307938035772453,0.999882845716539
0.8695,0.51,w,beta,3.6387023623680634,1.4534359985980057,0.9995023385107238
0.8695,0.51,xw,no,3.137196678788991,0.857153708172077,0.9999831239846315
0.8695,0.51,xw,D,3.049868106516912,0.9999999999999999,1.0
0.8695,0.51,xw,mixed,3.3202211904000727,1.3161563873508524,0.9998413871386906
0.8695,0.51,xw,beta,3.977223766829569,1.4357103968082874,0.9994961861720332
0.91,0.01,,no,2.4885976858218966,0.0,0.0
0.91,0.01,,D,2.5692207514397434,0.018822390987523432,0.8796305942795051
0.91,0.01,,mixed,2.0802715912459098,0.9810055470659181,0.9999349805148261
0.91,0.01,,beta,2.4332979516313205,1.3874361024329838,0.9998105477221584
0.91,0.01,x,no,2.2333847135937526,0.007178947683636055,0.9471374768779656
0.91,0.01,x,D,2.437390444485523,0.045571885463037684,0.8769307717981452
0.91,0.01,x,mixed,2.0130812405894822,0.9968581013201459,0.9999984624153878
0.91,0.01,x,beta,2.3874828143719107,1.3966563600042232,0.9997192365439046
0.91,0.01,w,no,0.3803589079890911,0.11562648124312894,0.7858808859751071
0.91,0.01,w,D,0.37870662151530443,0.11935894226181094,0.7685281879521282
0.91,0.01,w,mixed,0.0680349682297871,1.9368787212910197,0.9964090269667303
0.91,0.01,w,beta,0.1041439380884143,2.55461219525078,0.999113253059489
0.91,0.01,xw,no,0.06690004353164747,0.9965292080398417,0.9999990093629337
0.91,0.01,xw,D,0.06666115349365488,0.9999999999999999,1.0
0.91,0.01,xw,mixed,0.06153728840468573,1.988068970072712,0.9999986072627524
0.91,0.01,xw,beta,0.10245710809597688,2.5621625023398247,0.9990734552495073
0.91,0.035,,no,2.4885976858218966,0.0,0.0
0.91,0.035,,D,2.5692207514397434,0.018822390987523432,0.8796305942795051
0.91,0.035,,mixed,2.0802715912459098,0.9810055470659181,0.9999349805148261
0.91,0.035,,beta,2.4332979516313205,1.3874361024329838,0.9998105477221584
0.91,0.035,x,no,2.1987107237807066,0.03578309682629985,0.9298368550663707
0.91,0.035,x,D,2.4470404836140704,0.044296575674583526,0.8729006079834221
0.91,0.035,x,mixed,2.0191907062952934,0.9958687782119904,0.9999979577065481
0.91,0.035,x,beta,2.392468090338626,1.395859255892532,0.999723315514173
0.91,0.035,w,no,0.25508448606799683,0.9661075176483542,0.9973640283013305
0.91,0.035,w,D,0.23956258201613384,0.9863592005445527,0.9991550957232849
0.91,0.035,w,mixed,0.24420556429255602,1.8822695284147317,0.9999234768351171
0.91,0.035,w,beta,0.5801208810329085,2.0256742772444074,0.9976679321639227
0.91,0.035,xw,no,0.24057045278203712,0.9674003860002639,0.9999341333368272
0.91,0.035,xw,D,0.23309836768865647,1.0,1.0
0.91,0.035,xw,mixed,0.2398279116719454,1.8908006618160762,0.9999052175741088
